id,tweet,label2,label
3874,please retweet! pandemic poetry anthology all proceeds go to resources/ppe for frontline workers. send poems to,positive,2
3875,"omfgggg i hate the fucking media. seriously, if anyone actually kept up with him they would know they he already",negative,0
3876,"im not having any vaccine thank you. distribute it wherever you wish, but not near me.",positive,2
3877,my akure people just dey move like say nothing dey happen. dem dey even see us wey wear nose mask as mad people,neutral,1
3878,i want trump re-elected however right up to election economy and unemployment will be bad! s,negative,0
3879,we had some unwelcome guests on our sfs event today. we sincerely apologize for the mishap and will do everything w,neutral,1
388,had to travel into work today. so just shared some knowledge with five people at work about im actuall,positive,2
3880,what do you think ncdc should do about it?,neutral,1
3881,you were encouraging people to live their lives and go to chinatown parades! now you are going to arre,positive,2
3882,"law has given the right to criticize, no one can snatch this right. in the mid of lockdown, s team",negative,0
3883,is covid-19 pushing us to the reality of online learning? are kenyan schools ready? stay tuned for this conversati,neutral,1
3884,what are you doing for members due to this pandemic crisis?? my reservations in early may will likely,neutral,1
3885,"during a pandemic, the last place you want to be on your own is in hospital with a newborn. i can honestly say the",positive,2
3886,"please share finn is looking for a home after lockdown, currently in a shelter in bridgend wales  sbt, wa",positive,2
3887,also did you know im capable of both criticizing trumps response and,negative,0
3888,"heads up! were still in lockdown, but luckily is available for free! in the u.k. on all weeke",positive,2
3889,hahaha the heat i got for this was real real hot. worth it though. sometime,positive,2
389,"[nigeria] i am still covid-19 positive, i am not cleared yet  el rufai",positive,2
3890,local resumption of elective surgery guidance time to start planning your return to work,neutral,1
3891,"africa was supposed to be chinas new stomping grounds. instead, the novel coronavirus has spawned a growing backl",negative,0
3892,"fellow content creators and viewers alike, a quick psa. guess people are bored in quarantine cause the number of ph",negative,0
3893,watch live: the pennsylvania secretary of health is providing updates on the impact of the coronavirus in the state,positive,2
3894,. you can also post your photos of your stay during lockdown,neutral,1
3895,": youth cong pitches for tax waiver on medicines, medical equipment |",neutral,1
3896,"in guangzhou, , africans are being systematically targetted by the guangzhou govt. theyre being evicted fro",neutral,1
3897,pennsylvania gov. tom wolfs approach to the coronavirus crisis makes him an outlier among his big-state democratic,neutral,1
3898,"and they will say we must treat them with ubuntu, mxm.",positive,2
3899,want to help the economy to bounce back to normal? pls shop at your local kirana store he provides local employment,positive,2
39,its a doomsday scenario. what happens if a presidential nominee can no longer run for office?,negative,0
390,"$350,000 immigration detention cost per person per year. hours a day in a room, with no possibility of social di",neutral,1
3900,"people slam trump for bragging about only ,000 covid deaths: this is the behavior of a sociopathic monster",neutral,1
3901,"feb. : kudlow tells cpac that socialism, not the coronavirus, would sink the us economy. another wh official c",neutral,1
3902,biological warfare &amp; eerimentation is not a conspiracy to people whose cultures have been victimized or eerimen,negative,0
3903,what are the feds doing with the heisted shipments of ppe??? news reports indicate that the pp,neutral,1
3904,an emotional movie for all nani fans...! year narakam tharavatha,neutral,1
3905,came from your instagram live...all of it (all the times you guys crashed and had wifi issues ). ive,positive,2
3906,sad cause those nice armys are probably those who werent here on and when all those shts that we have to go,negative,0
3907,thank you for the support and being a great global citizen!,positive,2
3908,i suspect the wuhan flu accidentally escaped from a laboratory performing eeriments on bats. then xi j,neutral,1
3909,sociology vs psychology in the times of corona. social distance vs psychological counseling,neutral,1
391,makes me wonder where the $400m a year had gone.  china tells u.s. to fulfill its obligations and reverse who d,neutral,1
3910,"currently blasting penn state hype music, drinking a light beer, and about to cook burgers and hot dogs...life is g",positive,2
3911,hes destroying prosperity. why are we surprised. its the democraps playbook. destroy d,negative,0
3912,"stevie and sunil in the same side just once, please make this happen , ! ",positive,2
3913,my brain on quarantine,neutral,1
3914,on the s and s!!! lets go!!! ,positive,2
3915,omg you are as short sighted and ignorant as this potus. you speck without the benefit of,negative,0
3916,first off rudy is a girls name. nd fear if flying doesnt mean you can ne,negative,0
3917,"talk,talk&amp;more talk. put cruz,rubio,grahm,mcconnelly, sessions,ryan,romney&amp; so many other operatives",positive,2
3918,the covid-19 crisis will present new challenges for conservation of cultural heritage in the future. we pledge to w,neutral,1
3919,april episode of natural is now available on friskyradio  kitty and i wish you a positive and peaceful weekend ,positive,2
392,im okay. whats happened kasi its not something im really upset about. who knows? i learned a lot about myself.,negative,0
3920,"the uaes largest education provider,gems education, states that it will reduce fees by to % for the summer t",neutral,1
3921,you must have heard that the oppressive regime of al-khalifa has endangered the lives of several thousand oppressed,negative,0
3922,"pelosi states in an interview with moron ari milbern, trump not accepting facts of pandemic cost lives and the econ",negative,0
3923,stay at home,neutral,1
3924,"rip to ruben junior munoz who was a healthcare assistant at a surrey hospital. ruben has passed from coronavirus,",neutral,1
3925,via determining what percentage of those infected by the coronavirus will die is a key question for epide,neutral,1
3926,"only on individual basis, with patient authorization and with worst respiratory symptons. but very difficult to decide.",negative,0
3927,so i truly miss home and i want to come back but i cant afford so i have to stay with mom until the end of quarant,neutral,1
3928,the christian community being asked to stay home on their big celebration while congregations are allowed during ra,neutral,1
3929,thank you julius a. amin and for a great analysis of what is happening in cameroon today.,positive,2
393,i will do creative modern logo design check out my gig on fiverr: ,neutral,1
3930,duh...covid is far more contagious than the flu...its more like sars as dr birx orig said...but given societal,positive,2
3931,greed is a motherfucker,negative,0
3932,i means its only happened twice but i still find it very interesting.,positive,2
3933,the far rights intransigent insistence on abject stupidity in all things scientifi,negative,0
3934,some state park hiking trails are too narrow to maintain social distancing without stepping off the trail and onto,positive,2
3935,takes a lot of courage to put feelings and vulnerability out there. bravo to you and the work that yo,negative,0
3936,its the choice of a leg being cut off.. or your being head cut off. they might not like,neutral,1
3937,how you liking the dementors?,positive,2
3938,all the more reason to leave the &amp; now to stop this pandemic from getting any worse than it already is! free mo,negative,0
3939,i feel like this happens to earth sign girls,positive,2
394,happy birthday emma and abby !,positive,2
3940,rick sanchez est covid shirt,neutral,1
3941,tgfl this corona out here taking everyone aint no one promise tm,positive,2
3942,good evening! &amp; keep sharing your pictures with + to be featured next,positive,2
3943,| fresh positive cases of covid-19 have been reported in mumbais dharavi.,positive,2
3944,covid tests per capita by county via,neutral,1
3945,but is it possible to fuck our way out of coronavirus so we can continue to fuck our way out of racism?,negative,0
3946,"with chinas economy on life support, its time to turn off the ventilator agreed. crush the fucking chicoms unti",neutral,1
3947,it sure feels that way but then it feels like it most of the time so not much different,positive,2
3948,unite union have asked that he should consider his position over ppe or lack there of,neutral,1
3949,"gagas oscar, grammys, golden globes, bafta and critics choice awards are",neutral,1
395,"yes, for so many nations (all over the globe) including australia, singapore, kuwait, qatar, oman, rwanda, greece,",neutral,1
3950,"total sample tested ,72,123. total individuals tested ,54,969. samples tested today ,494: indian council of med",neutral,1
3951,this is how to practice social distancing when you are outside . at least feet apart .,neutral,1
3952,this! my mom used to go in to price smart to get bulk items.. and portmore is huge its just not going to work. d,positive,2
3953,only a trump worshiping moron would take the opportunity of communicating our fathers passing claim that covid-19,negative,0
3954,dont miss a very special performance by as he joins and the who to help support healthcare worke,positive,2
3955,"i see your dentures slipped out reading this, its okay miss.",neutral,1
3956,watch out for kgb look alikes in your communities. there are people reporting their own countrymen to authoritie,negative,0
3957,the survey of uk breweries by the society of independent brewers (siba) reveals the devastating impact of the c,neutral,1
3958,if yall get to see your girlfriend/boyfriend during this quarantine you dont know how good you have it :/,neutral,1
3959,i see governor whiny attention whore baby killer is on tv again. is any other state effected with ? or is it just ny ,negative,0
396,"all urban local bodies of are taking adequate steps for disinfecting areas to maintain cleanliness, as ensu",negative,0
3960,"video from palestine  || in the time of , one thing hasnt changed:",neutral,1
3961,people are dying in the prisons due to in bahrain and the world is silent!!! free up the prisoners !!!,positive,2
3962,"im staying home for: my yr old daughter,asource of hope for the futur",positive,2
3963,"omg. from ceo of in springfield, ma. dystopian hellscape obtaining for his hospital (and prev",positive,2
3964,"(i would also say that pre , scottish independence wasnt really a mainstream i",neutral,1
3965,"except its already shown that the lower classes (esp in america) are now affected by, and",negative,0
3966,stay home,neutral,1
3967,"presiding judge, nakuru high court, prof justice joel ngugi has formulated innovative safe measures to facilitate t",positive,2
3968,you both should have watched the briefing yesterday. they elained why you dont need,positive,2
3969,what is the logic of this lockdown. in all the bottle stores in the country how many days is the supply of liqour.,neutral,1
397,bbc news - coronavirus: in dying have existing illness,neutral,1
3970,watching people stand outside alone in the fresh air and sunshine... with a mask on how delusional. depriving the,neutral,1
3971,we are reminding people not to delay seeking attention for non health issues. if you have a medical probl,negative,0
3972,trapped is i. i am trapped.,neutral,1
3973,int j nurs sci. safety management of nasopharyngeal specimen collection from suspected cases of diseas,positive,2
3974,"we are trapped. we cant apply for government help because its brand new. we need to support our workers, its di",positive,2
3975,"attn athletic trainers! we want to help better understand the effect the covid-19 pandemic is having on you, your",positive,2
3976,"defiance county covid-19 update april , as of :00pm *no changes/updates from april , at :00pm to ap",neutral,1
3977,countries all around the world are fighting with the virus. none of the governments shouldnt think about money rig,negative,0
3978,thanks to sano paila team for coordinating and setting up the first covid19 testing booth at narayani regional hosp,positive,2
3979,"hes.. uhm, adorable. as always. my heart skipped a beat.",positive,2
398,sources believe coronavirus originated in wuhan lab as part of chinas efforts to compete with us  ,neutral,1
3980,"we know the feeling....its saturday. its hard but stay home, stay safe....for you &amp; for others.",positive,2
3981,conservatives are usually busy with their lives and careers. i believe we stayed silent in the first,negative,0
3982,she snapped,neutral,1
3983,been so busy uploading all my content for those who prefer onlyfans have a wee discount since lockdowns been ext,neutral,1
3984,i just produced this song by and i will be happy if we all make it trend to support ourselves in times,positive,2
3985,this photo by is speaking to all parents. keep a social distance from your kids when they get marrie,positive,2
3986,i agree. look how they treat marginalized people they dont agree with. i have be,positive,2
3987,i just wanna truly thank those of you that noticed my post and wished me well on my th birthday yesterday! lockdo,positive,2
3988,finna go look at some clippers. ok how to cut my hair just need to learn how to fade. might as well learn a new ski,neutral,1
3989,families are not visitors! ethical consequences of barring families from hospitals and long-term care centers. sen,neutral,1
399,"philippines reports new coronavirus deaths, more infections",neutral,1
3990,when you start reading a tweet and it disappears,neutral,1
3991,most bahraini prisoners are women and children! why are those who talk about human rights silent?,positive,2
3992,governments that are successfully fighting the covid-19 virus. the us could be one of them if we had a federal gove,neutral,1
3993,"yes, considering biden family relationships with china, is joe biden really the best possible represenative we coul",positive,2
3994,sir bill beaumont confident of revised nations championship and says coronavirus is a reality check,positive,2
3995,"in small areas, sometimes (because the virus can be extinguished). but then even something like ebola",negative,0
3996,"there is no flu in modern history that killed ,000 americans. the worst flu the cdc has seen since ",negative,0
3997,as we continue to quarantine we encourage everyone to check in on those that you love. stay home. stay safe. stay c,positive,2
3998,more research = more lives saved. the ontario government is investing $20m in research and innovation funding to su,positive,2
3999,what would aditya hooda do during quarantine ?,neutral,1
4,quarantine...makeup...and chill ,neutral,1
40,"dozens of police cruisers, fire engines, and other emergency vehicles are parading around the city of boston and ei",positive,2
400,st covid19 +ve case reported on feb in ladakh cured &amp; discharged today from distt. hospital,positive,2
4000,still think think our healthcare is fair? walking dead actor g,neutral,1
4001,i also agree khabib shouldnt be stripped.,neutral,1
4002,this happens to be a dear friend of mine and one of most kind hearted persons you will find. sad to know this happe,negative,0
4003,"as it happens, i have two as well uncompromising integrity is my standard and my word is my bond",positive,2
4004,"for as much as all of us would like to get back to some semblance of normalcy, we cant do it now. we dont know w",neutral,1
4005,anything happens in mh wagle be like :,positive,2
4006,be ready began the night of march th to help coaches at all levels get better during quarantine. thank yall fo,positive,2
4007,this is happening in hours and minutes over on s youtube channel! lets get together and support o,positive,2
4008,"+ months ago, trump was told what was coming &amp; refused to act. had he acted, there would be no sh",neutral,1
4009,exclusive: abba kyaris real date of birth uncovered,neutral,1
401,stop tryna censor the word rape. rape is rape. it happens. lets all speak on it like it happens cause it does. l,negative,0
4010,pharmaceutical companies wilk make profits. rich will get richer but people will suffer as long as there is capital,negative,0
4011,stay home   ,neutral,1
4012,"no decision to open domestic, international operations, clarifies aviation ministry | via ",neutral,1
4013,smruti thakkar donating plasma so that she can save some other covidworriors life. she is first donor of gujarat,positive,2
4014,"we cannot solve any crisis without treating it as a crisis. thank you, greta!",positive,2
4015,bill de blasio called for shelter in place on march . cuomo said no. then it happened a week later. how many pe,negative,0
4016,words will not suffice to eress the heartfelt sorrow that the u.s. army special operation command feels for the p,negative,0
4017,hello im a senior matron in the nhs ( im a lady ) at islington general hospital . my pet cat w,negative,0
4018,"our health care workers desperately need personal protective equipment to stay safe, but shortages are hurting hosp",negative,0
4019,"been alright as it happens, you?",neutral,1
402,"growing belief that coronavirus originated in wuhan lab, sources say",neutral,1
4020,how are u rude to workers...that are coming to work...during a pandemic???,negative,0
4021,"istanbul in lockdown the city was filmed from the air, creating historical footage of an empty istanbul. via /",neutral,1
4022,social distancing though lol!!,positive,2
4023,"tw// wound so, this happened on monday and its looking like this today, should i get worried? [lets see if this",negative,0
4024,why are you still talking. time for some surgery and you to disappear for ever. go away.,neutral,1
4025,in todays live-blog: . according to a survey % of garment workers in lost their jobs and a,neutral,1
4026,teofimo lopez said when lomachenko does his roll thing he is gonna go under and uppercut loma,neutral,1
4027,- would it be possible to re-tweet this? it might let people who need ppe get some?,neutral,1
4028,pandemic surveillance &amp; its creep,neutral,1
4029,this quarantine is really showing who the real ones are bun them hoesss,positive,2
403,just another day in captivity. did you ever think this could happen? did you everything it would happen? did you ev,neutral,1
4030,"ms smruti thakkar, the first donor of gujarat whose blood will be used in plasmatherapy. she is donating plasma so",negative,0
4031,medieval fantasy.,neutral,1
4032,social distancing bar went off.,neutral,1
4033,"one more time with feelings!! its some happy for you. baby, you have to be crazy to be in this life. i learned",positive,2
4034,remember when disabilitytwitter was livid about this exact thing at the start of cov19? pepperidge farm remembers.,neutral,1
4035,"are clinicians collating data on those who end up in hospital with corona virus, regarding existing conditions? smokers? had flu jabs?",neutral,1
4036,ask my favorite real nigga if i can gift him some pillows for the quarantine.,positive,2
4037,lmaoo! okc didnt have an all starts team like golden state then...russel bi beast,positive,2
4038,"police brutality during lockdown,,pls let make it trend",negative,0
4039,msm idiots say trump wasted days not preparing for cv19 how the fk did they come up with this? /14/20 who:,negative,0
404,"yall wanna sin after this whole quarantine shii, and you are saying... we will see at my place by gods grace ahh",positive,2
4040,"oh really, have you not seen the hospitals, the nurses &amp; doctors putting their lives at risk to save",neutral,1
4041,"canada is not paradise, but you have to agree that this country has handled this pandemic in such a beautiful way.",positive,2
4042,"boris johnson in february after dire warnings from china &amp; the world health organisation, champions what he describ",positive,2
4043,brand new whip just hopped in,neutral,1
4044,please sign this petition to help true small business:,positive,2
4045,anthony kiedis of red hot chili peppers and his father in the s,neutral,1
4046,a new fashion statement: the matching tie-mask combo.,neutral,1
4047,why the hell is trump talking with world leaders re covid19? the governors should be making &amp; receiving,negative,0
4048,chinese must leave south africa immediately &amp; go back to their bloody racist country,neutral,1
4049," sudden spurts of speed, her bare feet pounded the forest floor with all the mud splattered, the steps of miles ea",neutral,1
405,"if u were a nurse, then u should know that coronavirus is a cold virus and covid-19 is ju",negative,0
4050,thank you to for providing and with ppe to help with ghusl and burials. p,positive,2
4051,help us continue to report on the news you need to know during these unprecedented times. give to mustang news and,positive,2
4052,social distancing doesnt apply to top govt officials... idiots,neutral,1
4053,"trump says we have enough test, that is one more lie!! we do not have enough test, let alone gowns, masks and peop",positive,2
4054,shes miming,neutral,1
4055,first appearance of tophers bluetooth and pinky rings - was fitted for the rings right after getting off the plane,neutral,1
4056,"g-d didnt create him: g-d is weeping during this pandemic, and in no small part bec",negative,0
4057,i joined,neutral,1
4058,just as i thought.. bbc news - coronavirus cases to be tracked by ethnicity,neutral,1
4059,"if d happened, we mightve had b anyways.",neutral,1
406,have u ever done this during quarantine? yes/no . yes . no . yes . yes . yes . yes . no single since birth,neutral,1
4060,breaking a plate is more hurtful than break up. ,negative,0
4061,ontario has a user-friendly online tool for the public to easily access their covid-19 lab results:,neutral,1
4062,"democrats are rude and nasty in general, in fact, the only democrat ive witnessed who is kind and",neutral,1
4063,i can remember neighbours complaining about the noise to my mum and dad when i was .....a farewell,negative,0
4064,"breaking: british prime minister boris johnson missed five cobra meetings on in crucial early stages,",negative,0
4065,watching the event on,neutral,1
4066,so not that this quarantine didnt already suck but my buildings boiler broke and im freezing and cant take a sho,negative,0
4067,nothing gonna ha,negative,0
4068,"i also noticed that about half the people i saw were not wearing masks. funny since that is now mandatory, but when",positive,2
4069,is this true?,positive,2
407,dutch scientists find a novel coronavirus early-warning signal,neutral,1
4070,did she she repaint the house too.. that is a heavy duty mask,neutral,1
4071,"for those tweeting , you would do well to remember that i have just been ill in hospital. then i decid",neutral,1
4072,loved s performance for,positive,2
4073,yet your defending creepy joe?? interesting.,positive,2
4074,to warn this generation of the eminent dispensation of tribulation and great tribulation,positive,2
4075,im so bored there isnt anything to do why did this virus stuff have to happen,negative,0
4076,hey governor copper of north carolina open up our state,positive,2
4077,this fool calls herself a french african princess. shes a lost cause. she ju,negative,0
4078,the bukedea district woman member of parliament anita among has donated relief food worth ugx million to govern,negative,0
4079,abba kyari still replied condolence message... nigerians| | | |,neutral,1
408,join the ! apply and take part in the hackathon &amp; help develop innovative solu,negative,0
4080,woo woo!! what happens next week?,positive,2
4081,manifesting your life with scripting! start writing down your dream life in the present tense. everything you,negative,0
4082,"i dont understand any other thing he said apart from corona virus but from his eressions, we are in trouble.",neutral,1
4083,well governor then i strongly suggest you tell the powers at be to verify if your social distantance p,positive,2
4084,what will you do if they try to extend coronavirus lockdowns into next year?,neutral,1
4085,aaaand here is round ! by with added fire risk! what you got for th,neutral,1
4086,show this to any liberal who says trump is doing nothing to battle the coronavirus,neutral,1
4087,im on my way with a warm blanket and ginger ale ,neutral,1
4088,why are u guys like this? covid19 doesnt kill too? anyt,neutral,1
4089,kano has the highest level of lockdown compliance i have seen,neutral,1
409,he has difficulty taking ownership that he played a part in this too! he cut the cdc funding as well but,positive,2
4090,one world together at home special to celebrate covid-19 workers ,positive,2
4091,the term nd wave wasnt meant to refer to this by,neutral,1
4092,this shit wearing a fucking mask is getting out of hand my upper lip be sweating omg,neutral,1
4093,"this not the time to be asking these questions. we should care about the health workers, those who are",neutral,1
4094,are you admitting responsibility for covid-19?,negative,0
4095,ambassadors are working on the frontline of the crisis in every country and,positive,2
4096,"nhs urges public to stay safe ahead of ramadan as muslims begin to prepare for the islamic holy month, the ha",neutral,1
4097,these branch covidians are the embodiment of the cult of trump and its anti-intellectual co,positive,2
4098,there is so much wrong with this omg  fucking stay at home theres a literal pandemic occurring and rosa parks,negative,0
4099,"after lockdown, first thing ill do is lay down on my bed",neutral,1
41,"it got more radio play than the original, so put that shit on lock down so only the original could be played",negative,0
410,"heartbroken for mary, her child and her family. its also very alarming to hear of pregnant nurses being pushed t",negative,0
4100,"in the midst of the global scramble to deal with the covid-19 crisis, relations have ruptured at a most uneected",neutral,1
4101,masks gonna be the most stylish statement of it seems!,neutral,1
4102,"if youre stuck in quarantine with a toxic or abusive partner, message me about my handmade face masks (i dont hav",negative,0
4103,how various countries around the world are dealing with coronavirus... via rexchapman,neutral,1
4104,its kesha from quarantine day i mean mood,neutral,1
4105,when nana addo ends the lockdown my penis daily:,neutral,1
4106,i recommend everyone go watch cadillac records on netflix great movie about how music started in america in the s,positive,2
4107,"its been more than one month since the beginning of the lockdown in my country guys, how are you all doing",positive,2
4108,have seriously been struggling for the past couple of days. there was almost a full melt down after discovering mum,negative,0
4109,that is perfect weather! its also in the s and breezy here in the appalachians just love it!,positive,2
411,watching the skies over,neutral,1
4110,iran partially reopens capital as coronavirus deaths hit one-month low,negative,0
4111,mauro of bari tells citizens ti stay home,neutral,1
4112,im never comin to the store again till quarantine over ,neutral,1
4113,"on , he is playing his songs he is reminding everyone why he is one of the best djs in mzan",positive,2
4114,"happe borndayyy basiaapot! mbtc, godbless u as always!!! wuv ü",positive,2
4115,i think americans are going to care about their even more after this crisis because they will realize that the,positive,2
4116,"daaaaamn homie... in high school, you was the maaaaan homie... da fuck happened to you!?!?",negative,0
4117,its ri-damn-diculous some people are disposing used gloves and masks on the roads... its irresponsible and shit.,negative,0
4118,"one hour down. seven to go! ⏳ coming up on one world: in the next hour : , ,",neutral,1
4119,"are you getting impatient about this lockdown? well, the green party of canada thinks this way of life should be t",neutral,1
412,we all knew where this virus originated. its no secret it was developed in a chinese lab in wuhan. then the false,negative,0
4120,pubs and clubs will reopen last in phased coronavirus lockdown exit  mirror online,neutral,1
4121,"- a dyad in the force - time for this illustration i drew for the day, to honour him, and his co",neutral,1
4122,"rappers whatever u do, dont say that ur flow is sick as corona, thanks for coming to my ted talk..",positive,2
4123,"trying to please the mainstream media is like a one legged man winning in a butt kicking contest,",negative,0
4124,the street outside our home is a like a motorway for runners and cyclist,negative,0
4125,"really, the mayor of ny says to report people who are not social distancing! however you would never ever turn in",neutral,1
4126,"minister, but how did these infections occur if weve been in lockdown for weeks? are these essent",neutral,1
4127,crazy that a pandemic and recession still doesnt affect nyc rent.,neutral,1
4128,"yeah, at some point its just reprogramming the molecules to appear in different places...",neutral,1
4129,"i can barely wait to see the new numbers for florida in two weeks. as much as i love their beaches, th",positive,2
413,how are you supposed to wash your hands while hanging out of the window through? ,positive,2
4130,why are people disturbing themselves with all this posts. for god sake theyre the people paying,positive,2
4131,not being forced to wait until next january would be great for the nations covid-19 death toll and th,positive,2
4132,nurses and doctors are posting photos of their faces bruised by masks. a boy stepped in to help.,neutral,1
4133,"you know whats rude and nasty? by the end of this weekend, we could hit ,000 deaths from coronavirus in the us.",negative,0
4134,"stepwise guide of rs. /- , a quick &amp; less eensive technique",neutral,1
4135,ya werent ready when designer dropped new english,neutral,1
4136,"no one said the lockdown would stop infections from rising, the point of the lockdown is to slow infection rate and",neutral,1
4137,ewoo!! i doubt this man is actually is an ncdc staff. the level of illiteracy he just showed us is one another levs,neutral,1
4138,i get that. but it would be useful to know how the infections occurred. are they symptoma,neutral,1
4139,privatization ~ killing seniors in long term care! a blind year old left confined for weeks while bed bugs mul,neutral,1
414,how will all this money will be distributed please. do charities have to be paid mem,positive,2
4140,guy something wey i don bookmark its not everyday things like this happen,positive,2
4141,bjp cant hide or divert ppl from the mess created by modi by chanting tablighi tablighi *7. you destroyed econo,negative,0
4142,we need a plan to safely restart community gi endoscopy for low-risk covid patients. thi,neutral,1
4143,let us help the front liners help us. prevent the virus from spreading. . . .,neutral,1
4144,please disregard the purported news that our vc in person of prof muhammad yahuza bello was tested positive of,positive,2
4145,yah i know u cant even see when lockdown was imposed in maharashtra.,neutral,1
4146,"the woman in the black coffee set has a good mid-range voice, not as good when she tries to sing high",positive,2
4147,question: whats the scale used to determine how hot a pepper is? neals answer: richter scale,neutral,1
4148,not going to happen. remember hes the one with the fake bone spurs.,negative,0
4149,they do,negative,0
415,"community groups that would like to help support the coronavirus response are urged to get in touch, we are working",positive,2
4150,its advisable that all states (including those with no case at all) to copy from kaduna state to prevent the conta,positive,2
4151,"the native american woman who has graced the packaging of land olakes butter, cheese and other products since the",positive,2
4152,performing an acoustic version of for - /4,neutral,1
4153,we have two additional deaths therefore the total number of deaths as of today stands at,negative,0
4154,youre such a horrible year.,negative,0
4155,high concentration in libertarian groups. like i sa,positive,2
4156,new cases. we cant lift the lockdown.,neutral,1
4157,caralho the killers ,neutral,1
4158,yb snapped no love,positive,2
4159,just spilled ml of hand sanitizer on my history textbook,neutral,1
416,hundreds gathered in berlin this weekend to protest against the lockdown. many wore masks and respected the social-,negative,0
4160,thats wrong. anyone with a basic understanding of grammar,negative,0
4161,"our best case stands at ,203 infected persons; while our worst case stands at",negative,0
4162,you cant go out but you can make it to heaven join for a special set live from miami. his -hour p,positive,2
4163,"houston parks will be open this weekend, but gates at parking lots adjacent to parks will be closed. the public is",positive,2
4164,"heard from a friend this morning whose father had been ill for some time with heart issues, ended up i",neutral,1
4165,got another one for you piers herd immunity who say it does not work with by chasing it t,neutral,1
4166,we helped a single mom who was living paycheck-to-paycheck before she lost her job due to covid. her fridge is empt,neutral,1
4167,"data shows people in clydebank making lifestyle changes due to covid-19. im sure this is happening in many places,",positive,2
4168,"these idiots are calling us , imo id rather acquire immunity naturally, (via herd infection) &amp; tak",neutral,1
4169,the only option we got as youths in this fight against corona is to follow government instructions,negative,0
417,mae pranom thai chili paste for tom yum soup oz shipped worldwide shop now: ,neutral,1
4170,do they even know how to wear the masks?,neutral,1
4171,"darlene swaffar, a qanon-promoting congressional candidate from florida, tweets a recipe for an unproven coronavir",positive,2
4172,we might be tired of staying home since social distancing involves not going out to meet even family or friends.. b,neutral,1
4173,we have have our single out now and videos on youtube links below fb,neutral,1
4174, party wit,neutral,1
4175,we are   remix of ! so psyched to see you perform on one world:,neutral,1
4176,cause i knew it was gone happen,neutral,1
4177,maybe he needs some masks,neutral,1
4178,"my parents are stuck in ecuador, went to quito for my abuelitas funeral before the covid outbreak, and then the ai",neutral,1
4179,"boris johnson, the unquestionable god of little englanders, missed virus cobra meetings and sleepwalked us into p",negative,0
418,just in: indonesia reports new coronavirus deaths,neutral,1
4180,"coronavirus can survive eure to high temperatures for long periods, study shows - suggesting current measures t",negative,0
4181,"excited to share this item from my shop: sailboat face mask, reversible face mask, % cotton face mask, l",positive,2
4182,"you believe that because reasons??? do you just feel that way? at any rate, having a",positive,2
4183,the pop. prevalence of (in people) in santa clara ranged from 9% to 6%. these prevalence estim,neutral,1
4184,the number one thing you can do to help us is to stay home. three black essential medical workers share their ex,negative,0
4185,what did trump do t,neutral,1
4186,"but whichever youre give me, it better have fudge, sprinkles, and extra whipped cream!",positive,2
4187,this quarantine made me a horrible texter cause there aint nothing to talk aboutim doing the same thing i was doing yesterday,negative,0
4188,"the residents of the area are largely working class latino immigrants, the hardest hit group during the pandemic bo",negative,0
4189,"coronavirus be like, how about a for ?",positive,2
419,total cases in crosses with detection of new cases today.,neutral,1
4190,uk:  hospitals in london &amp; midlands now have fewer covid patients with each day  rate of increase slowing elsew,positive,2
4191,"coronavirus: uk death toll passes ,000 - geo news live",neutral,1
4192,equinox discos all request lockdown party,neutral,1
4193,pretty rude i wasnt born into a multi-million family on the upper east side of new york and live my life as blair waldorf x,neutral,1
4194,"protesters are just like rosa parks, says white house adviser stephen moore. no mr. moore. these right",negative,0
4195,: new york city mayor bill de blasio is urging people to take photos/report places that are not enforcing socia,neutral,1
4196,"/ somehow it will be obamas fault. or the democrats fault. or hillarys emails fault. somehow, trump will be a",neutral,1
4197,"disappearing cities: soho  gangsters, artists, brothels and landlords  byline times",neutral,1
4198,doctor cries as shes reunited with first patient she treated after nearly losing him,negative,0
4199,"since face masks are for sure going to be a thing for awhile, i am curious what cultures do with their masks in a fashion sense.",neutral,1
42,"oh dear, my heart just broke. the symptomatic woman in front of me at the local hospital getting tested for ",positive,2
420,"our donated lakhs to , for the daily wage workers in film industry she",positive,2
4200,one thing i hope carries on after lockdown is over is the end of social kissing forever.,positive,2
4201,spent the afternoon in the park with friends. i dont need the government to tell me when we can ease off the stay,neutral,1
4202,china didnt keep the us opened china didnt say this was under control,negative,0
4203,happening tonight join and for online at pm et! rsvp now!,neutral,1
4204,compelling. southwest on the as origin of pandemic:,neutral,1
4205,"lockdown aim defeated in kano earlier today, i had a reason to tour kano and the goings-on i saw in the neighborho",negative,0
4206,"this piece on johnsons nonchalance towards the coronavirus crisis is utterly damning, and ought to",negative,0
4207,u.s. sent millions of ppe to china in february,neutral,1
4208,"can we all go to bed please, or are we all waiting for ncdc to tweet first?",positive,2
4209,youre sending me a youtube clip about how influenza a differs from coronavirus?,negative,0
421,why do you fail to mention that of the covid19 deaths from new york just yesterday alone were s,neutral,1
4210,the original is great! try....not so much,positive,2
4211,david beckham leads global stars in fifa campaign to support healthcare workers,positive,2
4212,"we are talking a lot those days - and rightly so - about lies, propaganda, and threats from . another reason",negative,0
4213," benefit concert watch performances from some of the worlds biggest artists, storie",positive,2
